humidity,timeout,temp,co2,time 
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[22.0, 97.0, 65535.0, 29.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:00
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[27.0, 3.0, 65535.0, 34.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:01
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[27.0, 3.0, 65535.0, 34.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:02
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[27.0, 3.0, 65535.0, 34.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:03
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[27.0, 3.0, 65535.0, 34.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:05
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[27.0, 3.0, 65535.0, 34.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:06
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[32.0, 8.0, 65535.0, 39.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:07
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[32.0, 8.0, 65535.0, 39.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:09
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[32.0, 8.0, 65535.0, 39.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:10
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[37.0, 13.0, 65535.0, 44.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:11
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[37.0, 13.0, 65535.0, 44.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:12
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[37.0, 13.0, 65535.0, 44.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:13
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[37.0, 13.0, 65535.0, 44.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:15
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[42.0, 17.0, 65535.0, 49.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:16
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[42.0, 17.0, 65535.0, 49.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:17
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[42.0, 17.0, 65535.0, 49.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:19
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[42.0, 17.0, 65535.0, 49.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:20
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[47.0, 23.0, 65535.0, 54.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:21
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[47.0, 23.0, 65535.0, 54.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:22
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[47.0, 23.0, 65535.0, 54.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:24
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[47.0, 23.0, 65535.0, 54.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:25
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[47.0, 23.0, 65535.0, 54.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:26
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[52.0, 28.0, 65535.0, 59.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:27
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[52.0, 28.0, 65535.0, 59.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:28
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[52.0, 28.0, 65535.0, 59.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:30
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[57.0, 32.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:31
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[57.0, 32.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:32
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[57.0, 32.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:34
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[57.0, 32.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:35
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[62.0, 38.0, 65535.0, 69.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:36
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[62.0, 38.0, 65535.0, 69.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:37
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[62.0, 38.0, 65535.0, 69.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:39
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[62.0, 38.0, 65535.0, 69.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:40
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:41
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:42
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:44
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:45
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:46
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:47
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:48
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:49
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:51
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:52
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:53
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:54
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:55
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:56
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:58
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:15:59
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:00
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:01
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:02
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:03
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:05
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 74.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:06
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[92.0, 68.0, 65535.0, 9.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:07
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[92.0, 68.0, 65535.0, 9.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:08
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[92.0, 68.0, 65535.0, 9.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:10
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[97.0, 73.0, 65535.0, 14.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:11
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[97.0, 73.0, 65535.0, 14.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:12
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[97.0, 73.0, 65535.0, 14.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:13
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[97.0, 73.0, 65535.0, 14.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:15
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 78.0, 65535.0, 19.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:16
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 78.0, 65535.0, 19.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:17
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 78.0, 65535.0, 19.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:19
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 78.0, 65535.0, 19.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:20
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.0, 83.0, 65535.0, 24.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:21
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.0, 83.0, 65535.0, 24.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:22
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.0, 83.0, 65535.0, 24.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:23
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.0, 83.0, 65535.0, 24.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:25
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[6.0, 83.0, 65535.0, 24.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:26
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[11.0, 88.0, 65535.0, 29.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:27
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[11.0, 88.0, 65535.0, 29.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:28
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[11.0, 88.0, 65535.0, 29.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:30
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[16.0, 92.0, 65535.0, 34.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:31
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[16.0, 92.0, 65535.0, 34.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:32
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[16.0, 92.0, 65535.0, 34.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:33
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[16.0, 92.0, 65535.0, 34.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:35
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[21.0, 97.0, 65535.0, 39.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:36
"[33.75, 0.0, 34.689999, 0.0, 0.0, 0.0, 0.0, 0.0]","[21.0, 97.0, 65535.0, 39.0, 0.0, 0.0, 0.0, 0.0]","[22.700001, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15:16:37
